Date,SiteID,Station,NominalDepth,SamplingDepth,CTD Cast Rep,UniqueID,NH4_ResultID,NH4_Lab,NH4_QC,NH4_QF,NH4_QA,NH4_Comment,NH4_SampleFieldReplicateNumber,NO2_ResultID,NO2_Lab,NO2_QC,NO2_QF,NO2_QA,NO2_Comment,NO2_SampleFieldReplicateNumber,NO3_ResultID,NO3_Lab,NO3_QC,NO3_QF,NO3_QA,NO3_Comment,NO3_SampleFieldReplicateNumber,PO4_ResultID,PO4_Lab,PO4_QC,PO4_QF,PO4_QA,PO4_Comment,PO4_SampleFieldReplicateNumber,SiOH4_ResultID,SiOH4_Lab,SiOH4_QC,SiOH4_QF,SiOH4_QA,SiOH4_Comment,SiOH4_SampleFieldReplicateNumber
4/15/2015,169,ADM001,0,1.02,1,75209,79474,0.8048,2,0,3,UW reported sample date: 2015-04-15,1,79475,0.4537,2,0,3,UW reported sample date: 2015-04-15,1,79476,15.4012,2,0,3,UW reported sample date: 2015-04-15,1,79477,1.3448,2,0,3,UW reported sample date: 2015-04-15,1,79478,39.8235,2,0,3,UW reported sample date: 2015-04-15,1
4/15/2015,169,ADM001,10,10.11,1,75208,79469,0.8119,2,0,3,UW reported sample date: 2015-04-15,1,79470,0.4401,2,0,3,UW reported sample date: 2015-04-15,1,79471,15.413,2,0,3,UW reported sample date: 2015-04-15,1,79472,1.3574,2,0,3,UW reported sample date: 2015-04-15,1,79473,39.6596,2,0,3,UW reported sample date: 2015-04-15,1
5/18/2015,169,ADM001,0,0.87,1,75799,79963,1.0466,2,0,3,UW reported sample date: 2015-05-18,1,79964,0.3604,2,0,3,UW reported sample date: 2015-05-18,1,79965,8.4981,2,0,3,UW reported sample date: 2015-05-18,1,79966,1.2479,2,0,3,UW reported sample date: 2015-05-18,1,79967,24.8957,2,0,3,UW reported sample date: 2015-05-18,1
5/18/2015,169,ADM001,10,10.48,1,75798,79958,1.8221,2,0,3,UW reported sample date: 2015-05-18,1,79959,0.3931,2,0,3,UW reported sample date: 2015-05-18,1,79960,12.3504,2,0,3,UW reported sample date: 2015-05-18,1,79961,1.5489,2,0,3,UW reported sample date: 2015-05-18,1,79962,28.2458,2,0,3,UW reported sample date: 2015-05-18,1
6/8/2015,169,ADM001,0,1.08,1,76388,80218,1.7433,2,0,3,UW reported sample date: 2015-06-08,1,80219,0.5047,2,0,3,UW reported sample date: 2015-06-08,1,80220,9.9382,2,0,3,UW reported sample date: 2015-06-08,1,80221,1.4916,2,0,3,UW reported sample date: 2015-06-08,1,80222,26.0371,2,0,3,UW reported sample date: 2015-06-08,1
6/8/2015,169,ADM001,10,10.25,1,76387,80213,2.3289,2,0,3,UW reported sample date: 2015-06-08,1,80214,0.5067,2,0,3,UW reported sample date: 2015-06-08,1,80215,13.7121,2,0,3,UW reported sample date: 2015-06-08,1,80216,1.7673,2,0,3,UW reported sample date: 2015-06-08,1,80217,30.3107,2,0,3,UW reported sample date: 2015-06-08,1
7/7/2015,169,ADM001,0,0.77,1,76883,80763,3.3919,2,0,3,UW reported sample date: 2015-07-07,1,80764,0.3152,2,0,3,UW reported sample date: 2015-07-07,1,80765,11.0536,2,0,3,UW reported sample date: 2015-07-07,1,80766,1.7085,2,0,3,UW reported sample date: 2015-07-07,1,80767,28.1402,2,0,3,UW reported sample date: 2015-07-07,1
7/7/2015,169,ADM001,10,10.41,1,76882,80758,2.9422,2,0,3,UW reported sample date: 2015-07-07,1,80759,0.323,2,0,3,UW reported sample date: 2015-07-07,1,80760,12.527,2,0,3,UW reported sample date: 2015-07-07,1,80761,1.774,2,0,3,UW reported sample date: 2015-07-07,1,80762,29.1189,2,0,3,UW reported sample date: 2015-07-07,1
9/14/2015,169,ADM001,0,1.08,1,78281,82766,0.3051,2,0,3,UW reported sample date: 2015-09-14,1,82767,0.4394,2,0,3,UW reported sample date: 2015-09-14,1,82768,17.1833,2,0,3,UW reported sample date: 2015-09-14,1,82769,1.846,2,0,3,UW reported sample date: 2015-09-14,1,82770,27.912,2,0,3,UW reported sample date: 2015-09-14,1
1/25/2016,169,ADM001,0,0.94,1,83292,89916,0.0063,2,J  ,3,"Lab Comment: NH4 is under detection limit, code 2_J_1; UW reported sample date: 2016-01-25",1,89917,0.1643,2,0,3,UW reported sample date: 2016-01-25,1,89918,28.2452,2,0,3,UW reported sample date: 2016-01-25,1,89919,2.3805,2,0,3,UW reported sample date: 2016-01-25,1,89920,58.2337,2,0,3,UW reported sample date: 2016-01-25,1
1/25/2016,169,ADM001,10,10.53,1,83291,89911,0.0061,2,J  ,3,"Lab Comment: NH4 is under detection limit, code 2_J_1; UW reported sample date: 2016-01-25",1,89912,0.1733,2,0,3,UW reported sample date: 2016-01-25,1,89913,26.4293,2,0,3,UW reported sample date: 2016-01-25,1,89914,2.3492,2,0,3,UW reported sample date: 2016-01-25,1,89915,58.2296,2,0,3,UW reported sample date: 2016-01-25,1
2/22/2016,169,ADM001,0,0.99,1,84054,90416,0.1087,2,0,3,UW reported sample date: 2016-02-22,1,90417,0.2317,2,0,3,UW reported sample date: 2016-02-22,1,90418,24.9657,2,0,3,UW reported sample date: 2016-02-22,1,90419,2.1991,2,0,3,UW reported sample date: 2016-02-22,1,90420,59.4418,2,0,3,UW reported sample date: 2016-02-22,1
2/22/2016,169,ADM001,10,10.46,1,84053,90411,0.0851,2,0,3,UW reported sample date: 2016-02-22,1,90412,0.2384,2,0,3,UW reported sample date: 2016-02-22,1,90413,24.8342,2,0,3,UW reported sample date: 2016-02-22,1,90414,2.2036,2,0,3,UW reported sample date: 2016-02-22,1,90415,57.2052,2,0,3,UW reported sample date: 2016-02-22,1
3/18/2016,169,ADM001,0,0.81,1,86041,90596,0.2625,2,0,3,UW reported sample date: 2016-03-18,1,90597,0.3407,2,0,3,UW reported sample date: 2016-03-18,1,90598,23.4136,2,0,3,UW reported sample date: 2016-03-18,1,90599,2.1169,2,0,3,UW reported sample date: 2016-03-18,1,90600,53.6464,2,0,3,UW reported sample date: 2016-03-18,1
3/18/2016,169,ADM001,10,10.82,1,86040,90591,0.274,2,0,3,UW reported sample date: 2016-03-18,1,90592,0.3489,2,0,3,UW reported sample date: 2016-03-18,1,90593,23.6424,2,0,3,UW reported sample date: 2016-03-18,1,90594,2.1435,2,0,3,UW reported sample date: 2016-03-18,1,90595,53.7716,2,0,3,UW reported sample date: 2016-03-18,1
4/18/2016,169,ADM001,0,0.93,1,87501,91206,0.6584,2,0,3,UW reported sample date: 2016-04-18,1,91207,0.2381,2,0,3,UW reported sample date: 2016-04-18,1,91208,10.5382,2,0,3,UW reported sample date: 2016-04-18,1,91209,1.021,2,0,3,UW reported sample date: 2016-04-18,1,91210,32.1892,2,0,3,UW reported sample date: 2016-04-18,1
4/18/2016,169,ADM001,10,10.77,1,87500,91201,1.3755,2,0,3,UW reported sample date: 2016-04-18,1,91202,0.2916,2,0,3,UW reported sample date: 2016-04-18,1,91203,18.4836,2,0,3,UW reported sample date: 2016-04-18,1,91204,1.6653,2,0,3,UW reported sample date: 2016-04-18,1,91205,41.1838,2,0,3,UW reported sample date: 2016-04-18,1
5/2/2016,169,ADM001,0,0.94,1,87707,91531,1.6325,2,0,3,UW reported sample date: 2016-05-02,1,91532,0.3414,2,0,3,UW reported sample date: 2016-05-02,1,91533,11.6315,2,0,3,UW reported sample date: 2016-05-02,1,91534,1.3094,2,0,3,UW reported sample date: 2016-05-02,1,91535,34.4752,2,0,3,UW reported sample date: 2016-05-02,1
5/2/2016,169,ADM001,10,10.58,1,87706,91526,1.9742,2,0,3,UW reported sample date: 2016-05-02,1,91527,0.362,2,0,3,UW reported sample date: 2016-05-02,1,91528,12.3313,2,0,3,UW reported sample date: 2016-05-02,1,91529,1.3763,2,0,3,UW reported sample date: 2016-05-02,1,91530,33.7265,2,0,3,UW reported sample date: 2016-05-02,1
6/7/2016,169,ADM001,0,0.92,1,88954,92096,1.1715,2,0,3,UW reported sample date: 2016-06-07,1,92097,0.3124,2,0,3,UW reported sample date: 2016-06-07,1,92098,7.2098,2,0,3,UW reported sample date: 2016-06-07,1,92099,1.0261,2,0,3,UW reported sample date: 2016-06-07,1,92100,26.7878,2,0,3,UW reported sample date: 2016-06-07,1
6/7/2016,169,ADM001,10,8.76,1,88953,92091,1.9854,2,0,3,UW reported sample date: 2016-06-07,1,92092,0.4257,2,0,3,UW reported sample date: 2016-06-07,1,92093,11.35,2,0,3,UW reported sample date: 2016-06-07,1,92094,1.3596,2,0,3,UW reported sample date: 2016-06-07,1,92095,30.0105,2,0,3,UW reported sample date: 2016-06-07,1
7/11/2016,169,ADM001,0,0.81,1,89397,94211,1.0798,2,0,3,UW reported sample date: 2016-07-11,1,94212,0.3537,2,0,3,UW reported sample date: 2016-07-11,1,94213,8.8484,2,0,3,UW reported sample date: 2016-07-11,1,94214,1.2621,2,0,3,UW reported sample date: 2016-07-11,1,94215,27.7997,2,0,3,UW reported sample date: 2016-07-11,1
7/11/2016,169,ADM001,10,10.48,1,89396,94206,2.4642,2,0,3,UW reported sample date: 2016-07-11,1,94207,0.455,2,0,3,UW reported sample date: 2016-07-11,1,94208,13.2852,2,0,3,UW reported sample date: 2016-07-11,1,94209,1.6732,2,0,3,UW reported sample date: 2016-07-11,1,94210,35.34,2,0,3,UW reported sample date: 2016-07-11,1
11/21/2016,169,ADM001,0,1.09,1,95618,98766,0.0434,2,J  ,3,NH4 is under detection limit. UW reported sample date: 2016-11-21,1,98767,0.2219,2,0,3,UW reported sample date: 2016-11-21,1,98768,23.5682,2,0,3,UW reported sample date: 2016-11-21,1,98769,2.1838,2,0,3,UW reported sample date: 2016-11-21,1,98770,42.9656,2,0,3,UW reported sample date: 2016-11-21,1
11/21/2016,169,ADM001,10,11.30,1,95617,98761,0.0338,2,J  ,3,NH4 is under detection limit. UW reported sample date: 2016-11-21,1,98762,0.2173,2,0,3,UW reported sample date: 2016-11-21,1,98763,23.5798,2,0,3,UW reported sample date: 2016-11-21,1,98764,2.1687,2,0,3,UW reported sample date: 2016-11-21,1,98765,42.6787,2,0,3,UW reported sample date: 2016-11-21,1
2/23/2017,169,ADM001,0,1.14,1,99714,104697,0,2,J  ,3,NH4 is under detection limit. UW reported sample date: 2017-02-23,1,104698,0.198,2,0,3,UW reported sample date: 2017-02-23,1,104699,27.1666,2,0,3,UW reported sample date: 2017-02-23,1,104700,2.25,2,0,3,UW reported sample date: 2017-02-23,1,104701,62.032,2,0,3,UW reported sample date: 2017-02-23,1
2/23/2017,169,ADM001,10,12.17,1,99713,104692,0,2,J  ,3,NH4 is under detection limit. UW reported sample date: 2017-02-23,1,104693,0.2109,2,0,3,UW reported sample date: 2017-02-23,1,104694,27.0598,2,0,3,UW reported sample date: 2017-02-23,1,104695,2.232,2,0,3,UW reported sample date: 2017-02-23,1,104696,63.6701,2,0,3,UW reported sample date: 2017-02-23,1
4/28/2017,169,ADM001,0,1.19,1,100736,105582,1.0683,2,0,3,UW reported sample date: 2017-04-28,1,105583,0.2132,2,0,3,UW reported sample date: 2017-04-28,1,105584,12.396,2,0,3,UW reported sample date: 2017-04-28,1,105585,1.1639,2,0,3,UW reported sample date: 2017-04-28,1,105586,29.4323,2,0,3,UW reported sample date: 2017-04-28,1
4/28/2017,169,ADM001,10,10.72,1,100735,105577,1.5382,2,0,3,UW reported sample date: 2017-04-28,1,105578,0.2403,2,0,3,UW reported sample date: 2017-04-28,1,105579,15.5658,2,0,3,UW reported sample date: 2017-04-28,1,105580,1.4833,2,0,3,UW reported sample date: 2017-04-28,1,105581,33.7764,2,0,3,UW reported sample date: 2017-04-28,1
5/25/2017,169,ADM001,0,1.31,1,101499,105847,0,2,J  ,3,NH4 is under detection limit. UW reported sample date: 2017-05-25,1,105848,0.4052,2,0,3,UW reported sample date: 2017-05-25,1,105849,12.587,2,0,3,UW reported sample date: 2017-05-25,1,105850,0.9595,2,0,3,UW reported sample date: 2017-05-25,1,105851,28.819,2,0,3,UW reported sample date: 2017-05-25,1
5/25/2017,169,ADM001,10,11.30,1,101498,105842,1.5654,2,0,3,UW reported sample date: 2017-05-25,1,105843,0.4707,2,0,3,UW reported sample date: 2017-05-25,1,105844,13.3829,2,0,3,UW reported sample date: 2017-05-25,1,105845,1.2984,2,0,3,UW reported sample date: 2017-05-25,1,105846,29.5529,2,0,3,UW reported sample date: 2017-05-25,1
6/21/2017,169,ADM001,0,1.20,1,101867,109823,1.6398,2,0,3,UW reported sample date: 2017-06-21,1,109824,0.3122,2,0,3,UW reported sample date: 2017-06-21,1,109825,15.9684,2,0,3,UW reported sample date: 2017-06-21,1,109826,1.4909,2,0,3,UW reported sample date: 2017-06-21,1,109827,21.1821,2,0,3,UW reported sample date: 2017-06-21,1
6/21/2017,169,ADM001,10,11.14,1,101866,109818,1.5528,2,0,3,UW reported sample date: 2017-06-21,1,109819,0.3029,2,0,3,UW reported sample date: 2017-06-21,1,109820,15.0383,2,0,3,UW reported sample date: 2017-06-21,1,109821,1.638,2,0,3,UW reported sample date: 2017-06-21,1,109822,20.1474,2,0,3,UW reported sample date: 2017-06-21,1
7/12/2017,169,ADM001,0,1.53,1,103330,115529,0.2375,2,0,3,,1,115530,0.1291,2,0,3,,1,115531,2.9716,2,0,3,,1,115532,0.4638,2,0,3,,1,115533,7.76,2,0,3,,1
7/12/2017,169,ADM001,10,10.08,1,103329,115524,1.0099,2,0,3,,1,115525,0.2964,2,0,3,,1,115526,10.0549,2,0,3,,1,115527,1.0918,2,0,3,,1,115528,16.6231,2,0,3,,1
8/23/2017,169,ADM001,0,,1,106428,115654,1.282,2,0,3,".bl file was reset, only has depth info for niskins 4 & 6",1,115655,0.1976,2,0,3,".bl file was reset, only has depth info for niskins 4 & 6",1,115656,11.9196,2,0,3,".bl file was reset, only has depth info for niskins 4 & 6",1,115657,1.4497,2,0,3,".bl file was reset, only has depth info for niskins 4 & 6",1,115658,24.3501,2,0,3,".bl file was reset, only has depth info for niskins 4 & 6",1
8/23/2017,169,ADM001,10,,1,106427,115649,2.1581,2,0,3,".bl file was reset, only has depth info for niskins 4 & 6",1,115650,0.2301,2,0,3,".bl file was reset, only has depth info for niskins 4 & 6",1,115651,15.2156,2,0,3,".bl file was reset, only has depth info for niskins 4 & 6",1,115652,1.6948,2,0,3,".bl file was reset, only has depth info for niskins 4 & 6",1,115653,28.7534,2,0,3,".bl file was reset, only has depth info for niskins 4 & 6",1
9/5/2017,169,ADM001,0,0.77,1,107068,117239,8.4521,2,0,3,,1,117240,0.5812,2,0,3,,1,117241,16.5128,2,0,3,,1,117242,1.8175,2,0,3,,1,117243,32.4099,2,0,3,,1
9/5/2017,169,ADM001,10,10.33,1,107067,117234,7.9886,2,0,3,,1,117235,0.6024,2,0,3,,1,117236,16.7182,2,0,3,,1,117237,1.8492,2,0,3,,1,117238,32.8132,2,0,3,,1
11/10/2017,169,ADM001,0,0.70,1,108064,117583,0.8807,2,0,3,,1,117584,0.3514,2,0,3,,1,117585,27.237,2,0,3,,1,117586,2.2604,2,0,3,,1,117587,49.1547,2,0,3,,1
11/10/2017,169,ADM001,10,10.10,1,108063,117578,0.5221,2,0,3,,1,117579,0.3503,2,0,3,,1,117580,27.3844,2,0,3,,1,117581,2.3981,2,0,3,,1,117582,49.0992,2,0,3,,1
12/6/2017,169,ADM001,0,,1,108927,116514,0.237,2,0,3,Samples collected via real-time bottle closure. Ok to substitute NominalDepth for ActualDepth,1,116515,0.2973,2,0,3,Samples collected via real-time bottle closure. Ok to substitute NominalDepth for ActualDepth,1,116516,25.4575,2,0,3,Samples collected via real-time bottle closure. Ok to substitute NominalDepth for ActualDepth,1,116517,2.2585,2,0,3,Samples collected via real-time bottle closure. Ok to substitute NominalDepth for ActualDepth,1,116518,52.0847,2,0,3,Samples collected via real-time bottle closure. Ok to substitute NominalDepth for ActualDepth,1
12/6/2017,169,ADM001,10J,,1,108926,116509,0.1703,2,0,3,Samples collected via real-time bottle closure. Ok to substitute NominalDepth for ActualDepth,1,116510,0.2975,2,0,3,Samples collected via real-time bottle closure. Ok to substitute NominalDepth for ActualDepth,1,116511,25.331,2,0,3,Samples collected via real-time bottle closure. Ok to substitute NominalDepth for ActualDepth,1,116512,2.2668,2,0,3,Samples collected via real-time bottle closure. Ok to substitute NominalDepth for ActualDepth,1,116513,52.0733,2,0,3,Samples collected via real-time bottle closure. Ok to substitute NominalDepth for ActualDepth,1
2/7/2018,169,ADM001,0,0.76,1,111254,119249,0.1242,2,0,3,,1,119250,0.1667,2,0,3,,1,119251,24.3461,2,0,3,,1,119252,1.8507,2,0,3,,1,119253,64.5646,2,0,3,,1
2/7/2018,169,ADM001,10,10.06,1,111253,119244,0.0172,2,J  ,3,NH4 is under detection limit.,1,119245,0.1713,2,0,3,,1,119246,25.1893,2,0,3,,1,119247,2.0472,2,0,3,,1,119248,57.7711,2,0,3,,1
3/7/2018,169,ADM001,0,0.57,1,115479,119622,0.1577,2,0,3,,1,119623,0.2547,2,0,3,,1,119624,17.7716,2,0,3,,1,119625,1.4635,2,0,3,,1,119626,49.2095,2,0,3,,1
3/7/2018,169,ADM001,10,10.07,1,115478,119617,0.3481,2,0,3,,1,119618,0.2802,2,0,3,,1,119619,25.7315,2,0,3,,1,119620,2.0739,2,0,3,,1,119621,56.5906,2,0,3,,1
4/19/2018,169,ADM001,0,0.76,1,118149,120454,0.8705,2,0,3,,1,120455,0.5126,2,0,3,,1,120456,22.4319,2,0,3,,1,120457,1.8288,2,0,3,,1,120458,56.534,2,0,3,,1
4/19/2018,169,ADM001,10,10.28,1,118148,120449,1.0309,2,0,3,,1,120450,0.5726,2,0,3,,1,120451,23.0569,2,0,3,,1,120452,1.9089,2,0,3,,1,120453,51.6192,2,0,3,,1
5/2/2018,169,ADM001,0,0.82,1,118230,121746,0.5929,2,0,3,,1,121747,0.3447,2,0,3,,1,121748,7.2206,2,0,3,,1,121749,0.6867,2,0,3,,1,121750,19.8538,2,0,3,,1
5/2/2018,169,ADM001,10,9.87,1,118229,121741,0.8421,2,0,3,,1,121742,0.4773,2,0,3,,1,121743,15.2945,2,0,3,,1,121744,1.2865,2,0,3,,1,121745,32.3471,2,0,3,,1
6/5/2018,169,ADM001,0,0.68,1,120374,121911,0.8448,2,0,3,,1,121912,0.229,2,0,3,,1,121913,7.2423,2,0,3,,1,121914,0.7793,2,0,3,,1,121915,22.7898,2,0,3,,1
6/5/2018,169,ADM001,10,9.86,1,120373,121906,1.3998,2,0,3,,1,121907,0.2801,2,0,3,,1,121908,11.0829,2,0,3,,1,121909,1.1054,2,0,3,,1,121910,26.5254,2,0,3,,1
8/8/2018,169,ADM001,0,0.54,1,123109,131832,0.8511,2,0,3,,1,131833,0.3842,2,0,3,,1,131834,14.6259,2,0,3,,1,131835,1.5464,2,0,3,,1,131836,26.1998,2,0,3,,1
8/8/2018,169,ADM001,10,10.04,1,123108,131827,1.0744,2,0,3,,1,131828,0.3803,2,0,3,,1,131829,15.9363,2,0,3,,1,131830,1.6757,2,0,3,,1,131831,29.2728,2,0,3,,1
9/7/2018,169,ADM001,0,0.59,1,123769,129813,0.5066,2,0,3,,1,129814,0.4019,2,0,3,,1,129815,17.4262,2,0,3,,1,129816,1.7815,2,0,3,,1,129817,33.2561,2,0,3,,1
9/7/2018,169,ADM001,10,10.13,1,123768,129808,0.6216,2,0,3,,1,129809,0.3991,2,0,3,,1,129810,18.0456,2,0,3,,1,129811,1.8337,2,0,3,,1,129812,35.5493,2,0,3,,1
10/3/2018,169,ADM001,0,0.96,1,124324,128405,0.3157,2,0,3,,1,128406,0.4519,2,0,3,,1,128407,22.6383,2,0,3,,1,128408,2.1058,2,0,3,,1,128409,41.1961,2,0,3,,1
10/3/2018,169,ADM001,10,8.34,1,124323,128400,0.4176,2,0,3,,1,128401,0.4288,2,0,3,,1,128402,23.1046,2,0,3,,1,128403,2.127,2,0,3,,1,128404,41.9075,2,0,3,,1
11/6/2018,169,ADM001,0,0.82,1,125181,129628,0.4574,2,0,3,,1,129629,0.4493,2,0,3,,1,129630,24.7757,2,0,3,,1,129631,2.3159,2,0,3,,1,129632,47.6684,2,0,3,,1
11/6/2018,169,ADM001,10,9.98,1,125180,129623,0.4584,2,0,3,,1,129624,0.4581,2,0,3,,1,129625,24.7262,2,0,3,,1,129626,2.3176,2,0,3,,1,129627,48.8829,2,0,3,,1
12/4/2018,169,ADM001,0,,1,125720,131102,0.0927,2,0,3,,1,131103,0.2428,2,0,3,,1,131104,26.4064,2,0,3,,1,131105,2.269,2,0,3,,1,131106,51.325,2,0,3,,1
12/4/2018,169,ADM001,10,,1,125719,131097,0.1418,2,0,3,,1,131098,0.2415,2,0,3,,1,131099,26.3436,2,0,3,,1,131100,2.2939,2,0,3,,1,131101,52.2474,2,0,3,,1
1/8/2019,169,ADM001,0,0.59,1,128502,130582,0.0347,2,J  ,3,NH4 is under detection limit. ,1,130583,0.1552,2,0,3,,1,130584,26.6102,2,0,3,,1,130585,2.2755,2,0,3,,1,130586,56.0817,2,0,3,,1
1/8/2019,169,ADM001,10,10.26,1,128501,130577,0.0203,2,J  ,3,NH4 is under detection limit. ,1,130578,0.1256,2,0,3,,1,130579,26.3984,2,0,3,,1,130580,2.2413,2,0,3,,1,130581,53.536,2,0,3,,1
2/6/2019,169,ADM001,0,0.65,1,130314,133102,0,2,J  ,3,NH4 is under detection limit. ,1,133103,0.1838,2,0,3,,1,133104,25.8779,2,0,3,,1,133105,2.26,2,0,3,,1,133106,52.2906,2,0,3,,1
2/6/2019,169,ADM001,10,9.72,1,130313,133097,0,2,J  ,3,NH4 is under detection limit. ,1,133098,0.1979,2,0,3,,1,133099,25.6077,2,0,3,,1,133100,2.2208,2,0,3,,1,133101,51.9906,2,0,3,,1
3/13/2019,169,ADM001,0,0.73,1,131919,134531,0.5282,2,0,3,,1,134532,0.3694,2,0,3,,1,134533,22.5878,2,0,3,,1,134534,2.0253,2,0,3,,1,134535,46.9804,2,0,3,,1
3/13/2019,169,ADM001,10,10.07,1,131918,134526,0.5107,2,0,3,,1,134527,0.37,2,0,3,,1,134528,22.4959,2,0,3,,1,134529,2.0245,2,0,3,,1,134530,47.3316,2,0,3,,1
4/2/2019,169,ADM001,0,0.65,1,132721,135241,0.8695,2,0,3,,1,135242,0.2889,2,0,3,,1,135243,16.5433,2,0,3,,1,135244,1.5831,2,0,3,,1,135245,39.8985,2,0,3,,1
4/2/2019,169,ADM001,10,9.92,1,132720,135236,1.1067,2,0,3,,1,135237,0.3153,2,0,3,,1,135238,18.8337,2,0,3,,1,135239,1.738,2,0,3,,1,135240,40.8971,2,0,3,,1
5/7/2019,169,ADM001,0,0.48,1,134056,138209,0.6977,2,0,3,,1,138210,0.3959,2,0,3,,1,138211,8.1538,2,0,3,,1,138212,1.0483,2,0,3,,1,138213,28.2566,2,0,3,,1
5/7/2019,169,ADM001,10,10.13,1,134055,138204,1.3089,2,0,3,,1,138205,0.4728,2,0,3,,1,138206,12.2524,2,0,3,,1,138207,1.351,2,0,3,,1,138208,29.2573,2,0,3,,1
6/6/2019,169,ADM001,0,0.51,1,135832,138444,0.9918,2,0,3,,1,138445,0.3252,2,0,3,,1,138446,9.0515,2,0,3,,1,138447,1.1477,2,0,3,,1,138448,24.0197,2,0,3,,1
6/6/2019,169,ADM001,10,10.06,1,135831,138439,1.4894,2,0,3,,1,138440,0.38,2,0,3,,1,138441,11.5968,2,0,3,,1,138442,1.3404,2,0,3,,1,138443,27.1212,2,0,3,,1
7/16/2019,169,ADM001,0,0.60,1,136938,142327,0.3698,2,0,3,,1,142328,0.344,2,0,3,,1,142329,11.3479,2,0,3,,1,142330,1.3725,2,0,3,,1,142331,28.0139,2,0,3,,1
7/16/2019,169,ADM001,10,10.18,1,136937,142322,1.1573,2,0,3,,1,142323,0.4841,2,0,3,,1,142324,16.3184,2,0,3,,1,142325,1.7377,2,0,3,,1,142326,33.0934,2,0,3,,1
8/13/2019,169,ADM001,0,0.61,1,137587,141971,1.2135,2,0,3,,1,141972,0.4152,2,0,3,,1,141973,16.7718,2,0,3,,1,141974,1.8417,2,0,3,,1,141975,32.4186,2,0,3,,1
8/13/2019,169,ADM001,10,10.00,1,137586,141966,1.2724,2,0,3,,1,141967,0.42,2,0,3,,1,141968,16.9179,2,0,3,,1,141969,1.8538,2,0,3,,1,141970,32.3865,2,0,3,,1
9/24/2019,169,ADM001,0,0.65,1,140360,144309,0,2,J  ,3,NH4 is under detection limit.,1,144310,0.3736,2,0,3,,1,144311,22.1303,2,0,3,,1,144312,2.1384,2,0,3,,1,144313,40.9651,2,0,3,,1
9/24/2019,169,ADM001,10,9.98,1,140359,144304,0.0766,2,0,3,,1,144305,0.4239,2,0,3,,1,144306,22.6946,2,0,3,,1,144307,2.1676,2,0,3,,1,144308,41.4508,2,0,3,,1
11/14/2019,169,ADM001,0,0.58,1,141344,144904,0,2,J  ,3,NH4 is under detection limit.,1,144905,0.3219,2,0,3,,1,144906,26.7008,2,0,3,,1,144907,2.3676,2,0,3,,1,144908,49.9425,2,0,3,,1
11/14/2019,169,ADM001,10,10.38,1,141343,144899,0,2,J  ,3,NH4 is under detection limit.,1,144900,0.3196,2,0,3,,1,144901,26.8818,2,0,3,,1,144902,2.372,2,0,3,,1,144903,49.5324,2,0,3,,1
4/13/2010,170,ADM002,0,0.93,1,1502815,63520273,0.7869,2,0,3,,1,63520271,0.3568,2,0,3,,1,63520270,22.2927,2,0,3,,1,63520272,1.9918,2,0,3,,1,63520274,45.6797,2,0,3,,1
4/13/2010,170,ADM002,10,10.65,1,1502816,63520276,0.7871,2,0,3,,1,63520278,0.3599,2,0,3,,1,63520279,22.3157,2,0,3,,1,63520277,2.0072,2,0,3,,1,63520275,47.7845,2,0,3,,1
5/17/2010,170,ADM002,0,1.72,1,1502644,63519416,1.5303,2,0,3,,1,63519418,0.3362,2,0,3,,1,63519419,17.6926,2,0,3,,1,63519417,1.8132,2,0,3,,1,63519415,35.8473,2,0,3,,1
5/17/2010,170,ADM002,10,11.40,1,1502645,63519423,1.5203,2,0,3,,1,63519421,0.3329,2,0,3,,1,63519420,17.8725,2,0,3,,1,63519422,1.8172,2,0,3,,1,63519424,36.8349,2,0,3,,1
6/8/2010,170,ADM002,10,5.72,1,1502869,63520543,1.9601,2,0,3,,1,63520541,0.4631,2,0,3,,1,63520540,16.8746,2,0,3,,1,63520542,1.8132,2,0,3,,1,63520544,35.4714,2,0,3,,1
6/8/2010,170,ADM002,10,15.14,1,1502870,63520546,1.8234,2,0,3,,1,63520548,0.4479,2,0,3,,1,63520549,18.9264,2,0,3,,1,63520547,1.9279,2,0,3,,1,63520545,36.6115,2,0,3,,1
7/26/2010,170,ADM002,0,3.27,1,1502983,63521113,1.0482,2,0,3,,1,63521111,0.2668,2,0,3,,1,63521110,20.9992,2,0,3,,1,63521112,1.9518,2,0,3,,1,63521114,39.9106,2,0,3,,1
7/26/2010,170,ADM002,10,11.59,1,1502984,63521116,1.0231,2,0,3,,1,63521118,0.2657,2,0,3,,1,63521119,21.2802,2,0,3,,1,63521117,1.9756,2,0,3,,1,63521115,40.5028,2,0,3,,1
8/23/2010,170,ADM002,0,1.91,1,1503079,63521593,1.9788,2,0,3,,1,63521591,0.4141,2,0,3,,1,63521590,20.8036,2,0,3,,1,63521592,2.0583,2,0,3,,1,63521594,39.3935,2,0,3,,1
8/23/2010,170,ADM002,10,11.17,1,1503078,63521586,1.9877,2,0,3,,1,63521588,0.411,2,0,3,,1,63521589,20.6579,2,0,3,,1,63521587,2.0445,2,0,3,,1,63521585,39.847,2,0,3,,1
9/22/2010,170,ADM002,0,0.87,1,1503126,63521826,0.3444,2,0,3,,1,63521828,0.4936,2,0,3,,1,63521829,26.5858,2,0,3,,1,63521827,2.3208,2,0,3,,1,63521825,49.3408,2,0,3,,1
